TP9,AF7,AF8,TP10
1.9145963845405818,4.039323766189694,-0.6093807179890722,-0.7060021473142518
0.8960162301164506,72.26136064377961,-8.813433988085755,-33.52800695252007
-0.6454182765442902,99.62197409106372,-12.524224690987984,-52.950537985109776
-2.7362188122499984,73.1050518570188,-10.301866559403079,-54.42156693408129
-4.83918005244788,13.866795646992035,-4.406388673596215,-43.773857512315175
-6.183740699691957,-40.10317627529048,1.1382334658480975,-31.35266150201119
-6.341250810741188,-58.93790437620423,3.2334532292591267,-24.79295779090396
-5.804572969356239,-35.76677547118363,1.2381857760346142,-25.830080241902845
-6.049653907659065,14.567258157533612,-3.234780990959878,-31.53042711494705
-8.568648374607102,67.74423965200452,-7.6710889054509925,-37.299651471823445
-13.361198499275057,103.83095723048562,-10.176271665218929,-39.6193768162733
-18.429991312406923,114.91824690831274,-10.28602634241204,-37.67564430882219
-21.184184834503245,103.58421375410047,-8.669463156561813,-33.257443262518734
-20.59378152084433,75.7604936655466,-6.14791542941783,-28.946792514182224
-17.976402951776283,35.28290008560362,-2.990405446623498,-26.098809617803585
-15.741643183699178,-15.238883596734684,0.9114776870632274,-24.362253562801932
-15.457273429463019,-69.16860557846532,5.306415602023939,-22.714782421854522
-16.891865049224435,-112.75333074561298,9.134824056954182,-20.480254937023457
-18.40722326271191,-129.55782136605978,10.918513112119214,-17.428324490996026
-18.072743091479744,-111.02411674806301,9.75836566950497,-13.46346897537165
-14.85212356820924,-64.40447730213208,6.112388609215864,-8.535202228366735
-9.363347268113715,-9.454743618457297,1.6185215643007047,-2.6872068614287534
-3.6777214353209926,34.68528188360093,-1.9749768385796609,3.897045072994799
-0.04646312593120583,60.77714551769653,-3.8732306968212145,10.700650309664141
0.6179207982493532,72.93948106276086,-4.379385496481016,16.776963952656978
-0.6779517155608757,76.42701821022266,-4.098907267744858,21.343321183647546
-1.7414991522779035,69.08434953083392,-3.092267803038503,24.707769096909313
-0.5868929986309075,43.09207765382017,-0.8629552976502338,28.113136636105036
3.4015923823009064,-4.86785808469677,2.8289004307027956,32.11371745943113
9.112310037574137,-64.75964585090438,7.194092534734884,35.314725234247796
14.423243866972234,-114.229556636319,10.497195085398156,35.335026608629605
17.70854909496138,-129.6946412415488,10.967130446039162,31.154736098568385
18.99011179143875,-99.70434293802339,7.818267165013149,24.199468783455185
19.527741748718523,-31.94910590056883,1.7437028206174776,17.0793879875221
20.120634601072492,49.339198592856945,-5.270396261821057,11.558954672410904
19.97456788285616,113.37189959302448,-10.68004874755916,7.69725389029576
17.524831807582636,135.68283338124297,-12.450176106222315,4.4489285788704365
12.387827392823903,108.93713923935161,-10.035943541492802,0.8775344211548813
6.312171964901678,46.88597991809987,-4.721044302680924,-2.8499175704566246
2.11130145945626,-21.3668085984683,0.9700794147612563,-5.390225014827814
1.5754275067540107,-65.4660555466166,4.531118988468619,-5.437745617555309
4.098546274803111,-70.0316443595654,4.781956908346172,-3.334925908678938
6.988970516247856,-43.49896175603744,2.5189642404971493,-1.2423775631181924
7.269485218010929,-12.0305119454659,-0.017180290932475483,-1.2884047062560509
3.8399296141846913,-0.41923651902074627,-0.7332055425075699,-3.534859879219911
-1.5910575624480203,-13.479931962694764,0.7298879016902979,-5.967089373815153
-5.756237073062104,-33.22575833026878,2.749752428273194,-6.4190628278262
-6.398868171153903,-34.51983747121761,3.1093917645875737,-4.375403015777118
-3.9470423983778726,-6.102503907986003,0.8495100176629512,-1.1426219384134488
-0.8887059068885643,39.888654464220075,-2.941297463642889,1.3703344788054215
0.36118989988556116,76.43583795836702,-5.918806519627412,2.187155277280597
-0.8246340924206037,80.77824015450838,-6.127940166072615,2.138267215572823
-3.1077113402727123,49.807574656114014,-3.29142354864831,3.352128031980716
-4.342317948025366,1.1558618063899917,1.0747701593743573,7.382322052449723
-3.263533899869677,-39.25056539228576,4.685550211149005,13.360723582927497
-0.6837959932029988,-52.64026592783014,5.86000040068688,18.05572410591528
0.8829586315245793,-35.73632899976955,4.339981639858313,18.13877011225822
-0.6126252076762659,-0.2267584043601345,1.2270922526115617,12.835691926432725
-4.359550274886731,33.024645907930626,-1.6757596645560113,4.877487778633821
-6.459813629873016,42.978694461943796,-2.7218014147687675,-0.8089253365716751
-2.6905356063158066,19.407875230187468,-1.2156114969287721,0.08887149153348722
7.6760299440135595,-29.62659360597487,2.173572614372274,8.212808549708676
