TP9,AF7,AF8,TP10
1.842307101060627,-9.23342322971086,1.9116247708673753,-2.0839395577456914
-23.257740863667014,-11.969018743339351,1.587335699907685,22.126969002082163
-39.85789142010572,-0.3715249919236744,-1.4642147478406364,36.866001001614
-43.97311327553575,26.708792606992436,-7.246838928448851,39.28550116310237
-37.487872676367246,55.20519002552505,-12.683093015302779,34.38537304858015
-25.86094780694465,66.67212693732179,-13.976465320632292,30.117842933377528
-14.529991565066359,53.165403124100365,-9.7715717478603,30.985615743248346
-6.6268153683591455,23.50744882141421,-2.375669109562167,35.51167238330443
-2.78630714560906,-4.0670752900866995,3.9865584157282465,38.77102720249964
-2.180902101054777,-15.845087701259361,6.266664382733405,36.71936943965616
-3.66810898722199,-11.178185889562164,4.414502679596475,28.713839700290112
-6.405534332709952,0.3498334965380078,0.7171130657632004,17.39258098490994
-9.705924468609531,8.888220524578763,-2.3598148544532855,6.981706642289514
-12.475807305115929,11.74389531708471,-3.8190263954161856,0.9902737991666075
-13.1762223676109,11.977322871122341,-4.02872589566848,0.14039402509466462
-10.847276275099482,11.128503444835815,-3.4135162640465175,1.8942402842919863
-6.298554161609522,5.477192481024515,-1.671395568172746,2.3264729797234325
-1.9168663572541673,-8.806909567926818,1.4661094412152715,-0.973476445843651
0.08347153352869983,-27.50569164177877,4.931607191000039,-7.346222149331988
-0.6560815266228147,-38.03555224186445,6.3946275856015085,-13.820436069507986
-2.5282236296850686,-29.268285815642173,4.086013911740495,-17.14047211098347
-3.2430602836550113,-1.770277673011906,-1.447736511838205,-15.625529783254017
-1.3328105971984066,31.79370708858557,-7.532665468209682,-10.126160168491115
2.9247744999205136,55.55416797726149,-11.253832260587714,-3.6688193059036727
7.52338365364711,59.86547184658557,-11.206307972820817,0.3306731165868735
9.946056012438518,44.844144434922,-7.864322811994397,0.28745788221032853
9.115569000711364,18.33037108799598,-2.853197519096191,-2.711595385580809
6.449289508726248,-8.583181767737084,1.9749098330386814,-6.152968941034989
4.673472311150012,-26.289442369339028,5.17735157916641,-8.099108276393034
5.236493630459037,-30.24339264647727,6.040023035422077,-8.19787381439129
6.827397772846549,-21.95406935274989,4.624801147524637,-7.3837140922983675
6.48006871915596,-7.06639580145177,1.5910275849462634,-7.035241930542512
2.1958145424560547,7.926029521959848,-2.06983048749314,-8.070000763312086
-5.195861281291875,18.113814286163322,-5.230153922242063,-10.161499051653587
-12.271660980209026,20.63744571998614,-6.744705877397728,-11.687723118275803
-15.078610204306981,13.933557962525967,-5.653405793901432,-10.87922409356217
-11.735007746515976,-2.295341204586552,-1.6308568516279016,-7.3468809434966245
-3.8754227993231596,-25.149420342493404,4.409509670083777,-2.4746869663316793
4.288569190837745,-46.11045099526403,10.036335692124144,1.6626741622145718
8.832417420666294,-52.01213912639634,11.972366331845892,3.685871008594679
8.688220228264917,-31.924423658955984,7.861947744517659,3.528995695004741
5.909275232522761,13.187370285027033,-1.7498592201046004,2.279989109783674
3.7845514352023817,66.26817461774252,-12.854858646519963,1.528551472091945
4.616720304850446,101.65122305943844,-19.869530505571387,2.2804759068386242
8.567578319556292,100.88323475142072,-19.075692543257638,4.0002087242153115
13.744374214558132,65.14512560237085,-11.105239867795719,4.9057924954660885
17.267518964339676,14.409931833977094,-0.48865260920059517,3.630967733217871
17.002957064365788,-25.540765923785028,7.317559987030641,0.6065090819593989
13.035933007402367,-37.997324825199506,9.092512182878467,-2.3796967761968246
7.622020010053828,-22.616760162167264,5.17576478087108,-3.847333943148916
3.4774116363464938,6.929513731767201,-1.3117607061365604,-3.649477074566568
1.902557673977581,31.282807956560056,-6.357010981364456,-2.6323446880594163
2.2886348206305445,34.97341108462564,-6.981013955395083,-1.7665682771130948
3.0128852574958804,13.375223781572553,-2.488985144264047,-1.564657705962519
2.6422984443495996,-25.763698055397565,5.388453127698725,-1.8317123582877428
0.7194563384578898,-66.80506209030658,13.492213889874064,-1.7703149078530829
-1.9786927555981029,-94.41082300038947,18.871501720878836,-0.6212774580893653
-3.855787573655922,-101.50948440172415,20.283669994476924,1.5950260882250409
-3.6474694723375594,-92.92078475743413,18.79201221866959,4.106106607413057
-1.5935448906523029,-81.47868174092646,16.90300177688614,6.1361447826958795
0.4794213413254621,-77.59200258542519,16.47045086450261,7.281044042726265
0.37345935469508323,-79.9696038876256,16.923829282831328,7.0991050921779
-2.9243049663179934,-77.06839609021276,15.743057384322496,5.007520873532042
-8.344732232817128,-59.64975851211247,11.211266538181812,1.32029911905881
-12.847765546454367,-32.384233570069,4.852138352489251,-1.7033048098320887
-12.661073087330557,-11.751294048229092,0.7792310527024131,-0.6664696344724681
-5.5849948330813985,-11.124722725259291,2.1458445704124496,6.3042111824230895
6.752350386837957,-27.31962240315953,7.928371122307372,17.236896204088428
18.7762913120977,-41.65647013608684,13.144625581539554,26.500446212969944
23.975425955566642,-34.70734855281221,12.485650738392001,27.79493999870686
19.209818411872735,-1.6930383002354672,4.343049941990643,18.302460836558655
6.91776631734337,44.00934357172761,-7.9780189762171805,1.2477665208054445
-6.576342706848095,80.68212269292931,-18.584793778472157,-15.499680388482803
-15.26934394529946,92.297317045223,-22.81929099618946,-24.516664374761543
-17.055626763330057,76.42473379237904,-19.754542751116325,-23.850508182098736
-14.305326471038446,42.76261697532649,-12.024977284512127,-17.6623780639644
-11.350384125192532,6.544932858029934,-3.8082312906461477,-12.10217003692057
-10.975734720170822,-17.437520810554044,1.250288794713562,-10.515016784602505
-12.729955083231847,-18.54487738097717,1.117817981386643,-12.09888180917791
-14.276842482677003,6.381705135228328,-4.312962321529485,-14.099875518916514
-14.142923830860077,49.84381371904211,-13.166131940498028,-14.59731314175144
-12.950075980471343,94.53333423340771,-22.009305938368517,-13.656698467625073
-12.117813789831564,121.45965062089853,-27.298565316811864,-12.812482132502998
-11.889843286746734,121.7950419927231,-27.41661519864389,-13.674015082141187
-10.97615566668101,103.23809900557643,-23.781659522561558,-16.381373275721813
-7.918008233665977,84.52471355654157,-19.84254171662426,-18.973050998845576
-2.4733178956817556,81.13685522940044,-18.454275462535627,-18.582065699677877
4.213140058249311,92.81444337799554,-19.569386884420886,-13.718936718474781
10.419530699161438,102.96138709862734,-20.124465719743547,-5.4462765201627565
14.810359757091579,91.50739319727181,-16.435976645261093,3.7062981163206032
16.989464796904574,51.77722067461857,-7.376800050685305,11.747280099051133
17.344420205843104,-2.649599048895385,4.288509699048394,18.07103638573374
16.26804084852465,-47.396570243353025,13.667780129690154,22.780359024102196
13.56153629729163,-64.97302614397978,17.174555600415594,25.75517342791367
8.911196169071186,-55.678252035965706,14.788073040884328,26.516980014753145
3.087112853485735,-34.35896254340391,9.594547313688901,24.818255678658396
-1.6794866546545508,-18.70025878047384,5.51507782179095,21.298416121721175
-3.0056123185209884,-19.33629146371409,5.141360610620989,17.523685905684278
-0.3131976564540856,-36.54047454660136,8.738305179967968,15.030926600741578
4.384287934147681,-62.12872987846304,14.405952575027657,13.905391687962931
7.589444066311711,-84.27643962890586,19.15528841930445,12.365182462232756
6.56116645918201,-93.7161523842925,20.574002375785987,8.242030021973651
1.2800791596604002,-88.63270986438003,18.259018568895033,1.1798349767878547
-5.17583898033134,-74.9144970201243,13.975671119494102,-6.675679151771211
-8.439661144593579,-61.17389821825158,10.29056612562081,-12.173959712821244
-5.907444943968257,-52.062058582572746,8.647144042807305,-13.31078391344076
1.3018439093934489,-44.89411779058609,8.343378489169401,-10.309886386460908
9.243120859928522,-32.36607955669521,7.218182259626059,-5.343634836073703
14.120189043235191,-9.909358544179568,3.6087793854824533,-1.4180100619386908
14.686832133527847,17.451155762685453,-1.8220759695518072,-0.8062310932147532
12.308813295826406,34.568450468002716,-5.84667540995044,-3.6699127769863495
9.296619922753502,24.338809096188687,-4.530774884139839,-8.024076861564195
7.235464249734415,-19.343945127581534,3.7822132110302737,-11.397669544726272
6.315526365519279,-82.8422647032609,16.44454692166146,-12.705296720587269
5.651837053568106,-136.42568383376027,27.262048958419317,-12.495778638628364
4.177646024513968,-150.3983143815758,29.992750935209045,-11.679018238278234
1.4964729220123543,-113.65102368764268,22.312595003143667,-10.476632863868213
-1.950857350454799,-41.30981075192323,7.374316530824466,-8.582063384619941
-5.424158115746061,34.445390270666024,-8.18435278293137,-5.846295309947422
-8.360375271802601,83.93941728161509,-18.29987987128465,-2.607441713989376
-10.252161311182233,96.15805785086037,-20.744224021789893,0.35628732364073507
-10.43926373222803,81.01322493132176,-17.53639111047638,2.080040979596851
-8.55380933054677,58.147131049570596,-12.673367796139711,1.9687022997063996
-5.275647652452886,42.29580584664992,-9.202563199328452,0.32858220217676126
-2.2930306839630665,35.88068854720167,-7.7341848603137855,-1.869479460426832
-1.193430047257087,31.90396991083418,-6.971283527333751,-3.8501117594558076
-2.291775277531982,22.423762447589272,-5.310555118841914,-5.289498542863623
-4.409870758250522,5.9813816659153645,-2.2544903309944617,-5.55182107816748
-5.6212946902900836,-10.176022389799229,1.0815575517599736,-3.29934863403796
-4.404669100231749,-14.226920466228739,2.5606377138061176,2.3257980303843038
-0.6980192925043476,1.9340101473453977,0.43273551664977294,10.084798951034683
3.7438784004851686,35.96163222762907,-5.328088475478177,16.7911632613339
6.276417907575003,75.2628855923909,-12.756474973841666,19.471472566539703
5.22035038781642,103.69874204559378,-18.84197583584884,17.44669687139168
1.106650287817732,109.17253409753535,-20.90247458198119,12.50119009848174
-3.889566710343267,87.76602753947648,-17.630396329947335,7.362608979819452
-7.687751175850362,44.42002704803052,-9.60400330446106,3.922159549299804
-9.454849086583973,-8.787299368973654,0.8414767120727317,2.3501664946306318
-9.342039828794677,-56.938983077181575,10.560819422187159,1.5614479997447563
-7.578024759647858,-88.11255864949545,17.02360087663096,0.6509019881508746
-4.066034284794479,-97.22646399475998,19.2375221221621,-0.0753018141747826
1.1839997240433198,-85.56886634149674,17.539523225756035,0.23111650162701028
7.273911665496062,-57.926555875537495,12.763278352246655,1.2542290189281886
12.122013548097456,-20.864887466845545,5.820063870157048,1.139398334181187
13.35753147326581,17.130086158242946,-1.986650408909467,-1.552467800045687
10.138422572372706,46.05815638751183,-8.636794740130783,-5.797357782430584
4.254086918535524,57.38826716337443,-11.926785207674527,-8.795287619337397
-1.0352135038928834,48.57454582146397,-10.788555448622901,-8.853075045711519
-3.691689189350193,25.590374890179092,-6.280101803138122,-7.012480459112869
-4.426802323616145,0.5395901835438837,-1.1555663698485845,-5.59519590905385
-5.482423105892453,-15.00901907415419,1.8608814718363655,-5.723839929625018
-8.112071929272991,-16.532899428024628,1.7573603541541227,-6.7394598300334145
-11.374268630585892,-8.123067621050144,-0.42609968265768666,-7.596905892829638
-13.064400351718445,1.8950066214901464,-2.7126574922377604,-8.106521179933868
-11.533523483749141,7.638989823082345,-3.760531986175982,-8.866285237649103
-6.94220796918075,9.418821231899571,-3.7187805494466253,-10.612752160107313
-1.346895095123904,11.85728434618516,-3.81806939498926,-13.798287396143031
2.4665767731122212,18.23285891190807,-5.046642287575552,-18.226649747752447
2.960854729148398,26.008768199410486,-6.957051994505165,-22.56711157370281
1.2434191368625156,27.541976467599667,-7.638803575173958,-24.3462099073606
0.38640656543356877,15.558283871976325,-5.011615280579236,-21.038570840952563
2.9161475559747383,-10.881943644249583,1.4916624168447317,-11.893754159109529
8.662538272468447,-44.253202164048666,10.113198224734935,0.7730973418614319
14.87931549374429,-71.60454402387614,17.45104274625342,12.123732982610283
18.33467788837895,-80.92488578582714,20.244904926920256,17.432155323189598
17.505828835809428,-67.18580871894005,17.161368613751517,15.29834925869064
13.391478488078535,-34.53316167311781,9.443508307533623,8.815248936977238
8.682440850190641,6.3190898607153185,0.07885104367400114,3.336603925414247
5.9125158426257975,42.81327432492641,-7.739875253706725,2.5554371191661542
5.767676841268736,63.8529591745049,-11.698039928962727,6.225928038301342
6.854511006653077,61.35469341060882,-10.617059952581847,11.109157344028384
7.215738697235723,32.6069204818342,-4.497791016428634,13.746458171839572
6.183226883290374,-15.913344092579173,5.137659665712563,12.749272603223304
4.731629822388328,-67.0710998879501,15.055090599973385,9.511320170273441
4.125721783317394,-98.4664031065168,21.156733554634926,7.308831990448483
4.4408271380365605,-94.21606198511707,20.48945292594417,9.049905967253974
4.411699234867282,-56.27272458863132,13.297123657617316,14.75624481759149
2.561105218851674,-6.106959255730339,3.4419504508979246,20.92006923944362
-1.414311377173516,27.77714130859353,-3.7385930724062337,22.968072351919673
-5.965046936899828,30.304419352030354,-5.16026490706722,19.062928561668382
-8.333451705330175,12.486057947171211,-2.4954802569271006,11.71238827070903
-6.5238400473823095,3.1422486127469913,-0.9310840602869351,5.579315435493054
-1.355894701004937,23.88342114379627,-4.69913003313845,3.4973468851419143
3.4280400581252906,68.67696457717618,-13.147957416932279,4.181120841821049
3.7126031975443903,107.19684213084552,-21.00139641399986,3.4384125002618946
-1.7519588136844362,109.58146661898168,-22.65774117093113,-2.1500820541784926
-10.388709094514319,70.56661078083634,-16.678344964694897,-11.975181330065384
-17.9587179969939,12.678171852069186,-6.694577498408746,-21.335767074481275
-21.74159249118773,-31.98494064269294,1.5802284918963607,-25.007499490060255
-21.95857150259524,-44.230067812345006,4.347527540998548,-21.60189131154979
-20.596573948820144,-27.06707895177317,1.6515330150728045,-14.709169878343344
-19.059160660985373,1.8464192714234406,-3.5764886320846387,-9.672589271478323
-16.777015479522312,24.925284903709475,-7.935799500560585,-9.142322350390149
-11.923521706571321,34.22088295337068,-9.446591869557736,-11.537249017310304
-3.5987697260250027,30.68721852633187,-7.866909726671947,-13.250255109232356
6.512847134378328,17.42333575451047,-3.8192480969110454,-11.928227329395561
14.734973145701531,-4.603996650873745,2.0120071381353153,-8.003212392458035
17.952198545275028,-34.05935481250825,8.759539220779438,-3.8628980544628697
15.882658412740351,-64.38813919683139,14.85398833967149,-1.767172990051912
11.077228274832047,-84.60348399111305,18.34489691863721,-2.0622627773991358
6.8722766334139385,-86.92681418749876,18.215850441838764,-3.027156465244558
5.22976981375578,-73.20774664240417,15.267604534984917,-2.6071282576224215
5.992697831092688,-52.49658400634373,11.350188350933474,-0.4519997339579404
7.573840975323338,-32.35103685792451,7.668563393370686,1.9356873034171336
8.212937859435522,-13.635999901738224,4.055572501084256,3.1412917828839895
6.975487338653571,5.841606571726854,-0.007594600513372221,3.614718113026616
4.016803704364238,23.681669873859715,-3.8355943080100006,5.338733663226452
0.13106560713161694,30.570271433549358,-5.286986438941244,10.011159898237102
-3.828117532153589,17.364017291530462,-2.3980131946475676,17.66521195833093
-7.072734366212238,-14.268611339665435,4.420998915038785,26.44254643785958
-8.74117070548288,-48.77156320375146,11.812077447607031,32.96897612172552
-8.135602897344352,-66.51870730693389,15.512597612242928,33.22525972869208
-5.281744233326857,-58.89928696441059,13.514455492074791,24.369591847272076
-0.995794085722945,-34.47007944993577,7.503717731037409,6.937808146206163
3.773818623090833,-10.322128061948957,1.2538113308970316,-14.429139760021537
8.427926120441922,2.5361318909349473,-2.454182634557944,-32.87539172546055
12.36587010247552,6.229853632342841,-3.618650719886632,-42.792260752730584
14.566873631256044,10.876524696798484,-4.269993107725068,-42.53461888288212
14.173581594687995,23.83703966226583,-6.243168925594171,-34.71218198295366
11.63011476202949,42.8658673519155,-9.447425414926274,-23.96970161755844
8.802397082657103,57.759476065643284,-11.892012011687205,-13.728079161277588
7.576040985255711,58.40202598993791,-11.320283702607405,-4.293198197744541
8.281589081279591,42.896276971827305,-7.159781785100574,5.96129006805846
9.475625348697372,19.733593901141674,-1.2850166408184793,17.32226038262203
