Timestamp,Theta/Alpha,Theta/Beta
2024-11-28 14:15:13,3.213295795760084,2.687995416998591
2024-11-28 14:15:19,2.688145847257129,1.1236704676355047
2024-11-28 14:15:24,3.059183160894735,2.4522293833359643
