TP9,AF7,AF8,TP10
-2.314262047225153,3.6949382928383496,2.8160288489504497,-4.737196729882011
-29.631358163212415,-78.17073687876089,19.885896509849967,18.93832360280147
-43.60924836838698,-132.30353250687335,20.395090349871804,35.9495912149099
-39.80855508591373,-149.58815035910078,-2.373398646771998,43.63734082496731
-24.643718572671432,-141.3901782005044,-40.2665250063693,43.928614258326846
-9.661601330569114,-125.36328707954556,-73.98040683104408,40.353551135647585
-3.405329757339063,-111.05723613237836,-85.00886936763699,34.9242365012015
-6.907303729189585,-97.78745641968442,-68.17626467608768,27.883862268366645
-14.87203250627809,-82.2376524090191,-34.99730576454299,19.762390816132843
-20.405452912054443,-65.05327311935834,-5.058911969998822,12.690081540863426
-19.667678944485658,-50.74061945772132,7.4217289545937755,9.286913496649193
-13.724729844621095,-43.57083045988304,1.4031498420788815,10.482468903013848
-6.879481341950065,-44.17446531724632,-13.519491279127918,14.525124627022063
-3.04486745856869,-48.72181680010341,-26.068292596928075,17.885722287031186
-3.045410950098045,-50.6998320934576,-30.62885170759231,17.281327895758352
-4.78543902347196,-44.705787110066375,-28.01766548828964,11.713989121372123
-5.622700004273223,-30.226966442121817,-21.47713654701933,3.3162807499708706
-4.562104351802814,-12.406795813342859,-13.532110196953857,-3.9895563887670416
-2.579933606245128,1.2022685358362917,-6.467743469771056,-7.414883096561768
-1.3321717589593978,5.508988267701591,-3.5842677821877205,-7.306760827344652
-1.619947866727898,0.957485889777342,-7.4911603401989675,-6.275944633451258
-2.751446370531952,-6.797352368944112,-16.522680088663027,-6.487566333635073
-3.152472712191998,-10.126555994952176,-23.947707564313117,-7.984957121894145
-1.7586016883624445,-3.949929577947403,-22.049134239307186,-9.377122726352582
0.9661335156918502,10.95768760242321,-7.94917291016991,-9.569881199202872
3.4401868361317454,28.404341494834842,13.581329868358575,-8.676115150823813
4.544122671448691,41.05650886417565,32.419670624126425,-7.651318621671879
4.7571299637705176,45.15170421181437,39.04869342895145,-7.30244407614068
5.62314270709562,41.871688156744,30.591278501623265,-7.416033191040771
8.165929331922689,35.22349170563348,13.0006930195411,-6.6817305690293844
11.917343989391826,29.30627583607695,-2.542399154810991,-3.7906783911227073
15.325857477282941,26.793865889164195,-6.987003266827124,1.0369993752546827
16.8960992569003,28.119439978315363,0.719800537474287,5.7577859015435005
16.111948242560437,31.176947413683983,13.669765260095383,8.084189499362594
13.714615582918016,32.714175189758016,22.70035745036293,7.395588319401595
11.227680089571237,31.15795591285178,23.058137019706116,4.966395595128369
9.868946901923497,28.026017485934663,16.95968751086054,2.497040618434361
9.601200050781484,26.19973285783305,10.85625475118216,0.7291358481598886
9.289956925186866,27.266557316339302,10.42809453575918,-0.6493874696250798
7.909039319695183,30.869992408139485,17.153265584547455,-2.26375759971133
5.47453708382473,35.58960723199552,28.00899037260259,-4.414913678299821
2.691629981743782,39.24458050473719,37.63790781130263,-6.873385480415538
-0.07257304229836947,39.042153155919586,41.61272568389963,-9.083275895668596
-3.091339224464103,33.36520096106128,39.11811279945113,-10.682647954991442
-6.493458635037577,24.02566542405012,33.136471795607214,-11.823835007081682
-9.404219217826777,15.575355767551168,27.556788079012627,-12.682449021386294
-10.098996671911644,11.377716972831914,23.42337074337961,-12.592068743231286
-7.242925614546717,10.51159719598899,17.899492366362782,-10.178416458826293
-1.3280825233426878,8.849296006600536,7.371458686540263,-4.876968424257408
4.925868844360427,3.0143514312171575,-7.851766316342017,1.7755879320089527
7.968128695348729,-6.5804231966077715,-21.84383846359432,6.830379889770233
5.952913738243938,-15.912111799839131,-26.85210450995795,8.143445974060734
0.3140898066728404,-20.449255802850033,-20.019599233879088,5.930098457159003
-5.331540812311227,-19.06046383199124,-6.970472571088074,2.301317407703015
-8.137305830688591,-15.532429811029829,1.6913438713497757,-0.5205771932181561
-7.9761004632403,-15.526513155155035,-1.6475349327559767,-1.728600749251971
-6.5811502284574255,-20.97431793886809,-16.175242948997887,-2.188582431973448
-5.171785347511713,-27.494141643583433,-34.08907258724695,-3.3491570075118955
-3.339692031971988,-28.14407465951491,-46.648661241533716,-5.627016875170115
-0.24828796121762242,-20.184946617501033,-49.35112898017011,-7.7383237857016915
3.4487924456570753,-8.231110411852082,-43.11428775824215,-7.856887092519634
5.213635426401933,-1.0342160414069292,-32.28256537640418,-5.551996200900128
2.4024511089526666,-5.170799938912096,-21.865294728381443,-2.3362588297402915
-5.157140026240913,-20.59156031736719,-15.662650128204922,-0.13728678732447477
-14.046537551990145,-40.37171570203914,-15.419518587512139,0.5416797205124545
-19.004868649602354,-54.268215986777776,-20.223317589803266,0.7642178033369521
-16.66222219416724,-54.324156990334146,-26.048650151512273,1.733769359319477
-8.280810236969462,-39.552425205237355,-26.893214103804823,3.5036056992943894
1.0574636169399472,-16.461793180679546,-18.52450242444681,4.917529567637032
6.284685654641598,5.155946813676863,-2.605049140792394,4.560728819944158
5.918633764653425,17.950831606313407,13.250032123179963,2.0377775825371525
2.560897038562131,20.389387174816974,21.070744085491157,-1.2071979276869265
0.40544932705478476,16.697266797215352,19.502551547333574,-2.5065257506477994
2.0132540137479653,14.284225205454714,15.51955393286257,-0.19629311988575104
6.54384585523199,19.316230826275497,18.598279624797293,4.323416215098423
10.365920040256958,31.823250400168625,32.0720097693791,7.130346485586432
9.66291240154554,44.1126347383156,49.17775753323556,5.000393735386325
3.4466082761395245,45.52471377029735,57.29005212823269,-1.6143438581157503
-5.25874541463293,30.78661988615572,46.99134083483232,-8.693041963015556
-11.290955814805494,4.793007473427763,19.149527200617285,-11.646558423661675
-11.03898249716959,-20.223210641087913,-14.65858484222573,-8.607880554963621
-5.019709124331089,-32.14678416539925,-38.189595251449084,-1.685285872740872
2.6590384341659172,-25.42072784694093,-39.36828967810022,4.457884518264897
7.369404966801765,-3.5398042665984377,-17.282281846159275,5.820814466553472
7.195989249252568,22.75294276948473,16.587695845669423,2.043660170170421
4.096916273011637,41.16217568800836,44.41354137500123,-3.2055076238796274
2.2387514883775768,44.95637215708334,52.48234779207611,-5.073432095560844
4.6348399599639905,36.3993972888935,39.37803783945188,-1.3017501141026515
10.58137306834965,23.37367035569762,15.9428070820342,6.315608061311953
16.02335322950949,12.404132841239221,-3.0584758148423865,13.685991540832902
16.636117680525743,4.4374668935031885,-9.371876359666423,17.358715124902215
11.055169897776047,-4.006525232692261,-6.171737865166056,16.358219052759313
1.7749104265642495,-16.69553249910684,-4.182926819871336,12.323469103150709
-6.479409991935395,-33.657404118575215,-12.245863609798032,8.40721296288226
-9.304809900447195,-49.028015157764315,-29.53067087086582,7.396832419341368
-4.690298925019771,-52.69775773705976,-45.284235853127754,9.915734753646692
5.89679527231098,-36.83298534968489,-46.36898979975739,14.07146068797874
17.776127621602445,-3.6380980939970144,-27.088113415754172,16.960644035978817
25.0713187520889,33.05353974045547,5.911688461529669,16.616817929989356
23.87712296395024,55.76479657570428,37.33917892610251,12.755312789808006
14.639270964136466,55.12930286545494,52.89686261217417,6.323083602441511
1.9430086764500711,35.55751088716806,47.67989483497513,-1.0965513424766282
-8.27330927308851,10.712919055092492,27.397687954084617,-7.733311994482744
-12.235269049940369,-6.463108072387988,2.747276354833732,-12.34839998170312
-10.31269428150434,-11.237913356543192,-17.38317957991438,-14.914836724075714
-6.204603913867222,-7.628086101465467,-28.90493046826126,-16.336608879977152
